File Name,Date,Time,Connector Name,Records,Duration (ms)
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:48:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:48:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:48:23,IncrementalIndividualConnector,105,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:49:33,IncrementalVehicleConnector,6513,33000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:50:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:50:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:50:21,IncrementalIndividualConnector,105,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:52:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:52:21,IncrementalIndividualConnector,105,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:53:33,IncrementalVehicleConnector,6380,33000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:54:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:54:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:54:20,IncrementalIndividualConnector,105,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:56:10,IncrementalSecurityConnector,24,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:56:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:56:22,IncrementalIndividualConnector,105,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:57:32,IncrementalVehicleConnector,6311,32000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:58:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:58:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,08:58:20,IncrementalIndividualConnector,105,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:00:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:00:12,IncrementalSecurityConnector,24,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:00:22,IncrementalIndividualConnector,105,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:01:35,IncrementalVehicleConnector,5452,35000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:02:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:02:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:02:20,IncrementalIndividualConnector,105,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:04:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:04:20,IncrementalIndividualConnector,105,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:05:31,IncrementalVehicleConnector,3527,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:06:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:06:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:06:20,IncrementalIndividualConnector,105,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:08:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:08:22,IncrementalIndividualConnector,105,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:09:29,IncrementalVehicleConnector,3020,29000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:10:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:10:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:10:21,IncrementalIndividualConnector,105,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:12:11,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:12:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:12:20,IncrementalIndividualConnector,105,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:13:34,IncrementalVehicleConnector,3049,34000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:14:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:14:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:14:21,IncrementalIndividualConnector,106,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:16:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:16:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:16:24,IncrementalIndividualConnector,107,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:17:29,IncrementalVehicleConnector,3113,29000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:18:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:18:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:18:23,IncrementalIndividualConnector,107,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:20:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:20:22,IncrementalIndividualConnector,107,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:21:32,IncrementalVehicleConnector,3208,32000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:22:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:22:20,IncrementalIndividualConnector,107,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:24:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:24:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:24:21,IncrementalIndividualConnector,109,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:25:31,IncrementalVehicleConnector,3287,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:26:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:26:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:26:21,IncrementalIndividualConnector,109,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:28:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:28:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:28:22,IncrementalIndividualConnector,109,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:29:30,IncrementalVehicleConnector,3827,30000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:30:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:30:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:30:20,IncrementalIndividualConnector,109,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:32:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:32:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:32:22,IncrementalIndividualConnector,109,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:33:34,IncrementalVehicleConnector,3864,34000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:34:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:34:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:34:21,IncrementalIndividualConnector,109,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:36:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:36:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:36:21,IncrementalIndividualConnector,109,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:37:30,IncrementalVehicleConnector,3282,30000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:38:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:38:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:38:20,IncrementalIndividualConnector,109,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:40:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:40:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:40:23,IncrementalIndividualConnector,109,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:41:32,IncrementalVehicleConnector,3357,32000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:42:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:42:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:42:20,IncrementalIndividualConnector,109,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:44:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:44:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:44:22,IncrementalIndividualConnector,109,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:45:40,IncrementalVehicleConnector,6543,40000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:46:11,IncrementalSecurityConnector,24,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:46:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:46:21,IncrementalIndividualConnector,110,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:48:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:48:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:48:22,IncrementalIndividualConnector,9,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:49:24,IncrementalVehicleConnector,5725,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:50:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:50:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:50:20,IncrementalIndividualConnector,9,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:52:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:52:22,IncrementalIndividualConnector,9,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:53:26,IncrementalVehicleConnector,5512,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:54:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:54:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:54:21,IncrementalIndividualConnector,9,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:56:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:56:11,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:56:21,IncrementalIndividualConnector,9,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:57:28,IncrementalVehicleConnector,5713,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:58:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:58:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,09:58:20,IncrementalIndividualConnector,9,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:00:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:00:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:00:21,IncrementalIndividualConnector,9,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:01:23,IncrementalVehicleConnector,5946,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:02:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:02:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:02:22,IncrementalIndividualConnector,9,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:04:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:04:22,IncrementalIndividualConnector,9,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:05:24,IncrementalVehicleConnector,5979,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:06:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:06:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:06:20,IncrementalIndividualConnector,9,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:08:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:08:21,IncrementalIndividualConnector,9,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:09:28,IncrementalVehicleConnector,5885,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:10:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:10:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:10:21,IncrementalIndividualConnector,9,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:12:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:12:22,IncrementalIndividualConnector,9,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:13:22,IncrementalVehicleConnector,5946,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,10:14:01,IncrementalSecurityConnector,0,1000
